CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.DV.5569.01A.01R.1541.07	0	0	0.219	0.088	0.127	0.203	0.182	0.141	0.41	0.151	0.306	0.145	0	0.072	0.122	0.202	0.07	0.085	0.318	0.301	0.118	0.043	0.183	0.125	0.747
TCGA.DV.5573.01A.01R.1541.07	0	0	0.222	0.146	0.158	0.196	0.207	0.213	0.376	0.08	0.303	0.16	0	0.086	0.093	0.177	0.055	0.028	0.252	0.292	0.071	0.1	0.182	0.216	0.679
TCGA.DV.5574.01A.01R.1541.07	0	0	0.249	0.088	0.123	0.137	0.158	0.2	0.378	0.076	0.33	0.15	0	0.198	0.177	0.251	0.065	0.095	0.319	0.3	0.092	0.102	0.193	0.135	0.773
TCGA.DV.5575.01A.01R.1541.07	0	0	0.203	0.094	0.143	0.201	0.194	0.189	0.39	0.14	0.337	0.162	0	0.115	0.111	0.194	0.078	0.063	0.233	0.291	0.087	0.075	0.209	0.149	0.696
TCGA.DV.5576.01A.01R.1541.07	0	0.064	0.142	0	0.112	0.147	0.127	0.015	0.245	0.283	0.064	0.031	0	0.174	0.08	0.151	0.075	0.12	0.078	0.177	0.188	0.035	0.18	0.067	0.553
TCGA.DV.A4VX.01A.11R.A266.07	0	0.001	0.191	0.122	0.151	0.194	0.2	0.148	0.461	0.178	0.191	0.039	0.02	0.045	0.159	0.214	0.027	0.169	0.272	0.282	0.115	0.07	0.158	0.163	0.746
TCGA.DV.A4VZ.01A.11R.A266.07	0.006	0.112	0.096	0.031	0.167	0.192	0.141	0.016	0.258	0.271	0.065	0.064	0.009	0.107	0.144	0.168	0.072	0.089	0.055	0.146	0.128	0	0.265	0.062	0.525
TCGA.DV.A4W0.01A.11R.A266.07	0	0	0.189	0.066	0.133	0.271	0.204	0.06	0.366	0.192	0.267	0.125	0	0.108	0.119	0.25	0.055	0.132	0.229	0.252	0.112	0.036	0.173	0.127	0.71
TCGA.DV.A4W0.05A.11R.A266.07	0.003	0.056	0.178	0.075	0.012	0.191	0.17	0.079	0.204	0.266	0.072	0.078	0	0.073	0.092	0.147	0.065	0.119	0.091	0.241	0.172	0.031	0.19	0.063	0.58
TCGA.EU.5904.01A.11R.1672.07	0	0.002	0.207	0.058	0.153	0.19	0.212	0.07	0.407	0.16	0.351	0.172	0	0.119	0.101	0.163	0.066	0.087	0.201	0.292	0.116	0.072	0.197	0.135	0.669
TCGA.EU.5905.01A.11R.1672.07	0	0	0.189	0.023	0.134	0.22	0.226	0.099	0.387	0.171	0.235	0.115	0	0.13	0.135	0.205	0.054	0.111	0.255	0.308	0.102	0.057	0.244	0.148	0.761
TCGA.EU.5906.01A.11R.1672.07	0	0.006	0.206	0.05	0.154	0.178	0.188	0.092	0.401	0.156	0.305	0.162	0	0.151	0.145	0.22	0.094	0.115	0.29	0.288	0.096	0.063	0.179	0.104	0.739
TCGA.EU.5907.01A.11R.1672.07	0	0.021	0.144	0.073	0.159	0.276	0.159	0.099	0.451	0.225	0.16	0.098	0	0.02	0.082	0.249	0.059	0.129	0.335	0.256	0.122	0.008	0.123	0.156	0.762
TCGA.G6.A5PC.01A.11R.A33J.07	0	0	0.257	0.13	0.147	0.146	0.163	0.149	0.392	0.074	0.273	0.067	0.005	0.108	0.153	0.219	0.071	0.113	0.28	0.339	0.087	0.136	0.13	0.241	0.788
TCGA.G6.A8L6.01A.11R.A37O.07	0	0	0.258	0.049	0.15	0.173	0.148	0.116	0.381	0.109	0.314	0.11	0	0.203	0.153	0.192	0.063	0.136	0.26	0.346	0.125	0.096	0.199	0.174	0.797
TCGA.G6.A8L7.01A.11R.A37O.07	0	0.035	0.283	0.13	0.155	0.208	0.149	0.237	0.385	0.187	0.291	0.027	0.005	0.115	0.118	0.039	0.081	0.107	0.078	0.381	0.089	0.081	0.191	0.241	0.644
TCGA.G6.A8L8.01A.21R.A37O.07	0	0.014	0.25	0.062	0.113	0.185	0.173	0.112	0.408	0.137	0.311	0.069	0	0.157	0.134	0.136	0.064	0.134	0.074	0.407	0.14	0.116	0.189	0.155	0.692
TCGA.GK.A6C7.01A.11R.A33J.07	0	0.014	0.272	0.065	0.142	0.17	0.187	0.129	0.391	0.128	0.315	0.136	0	0.158	0.111	0.169	0.038	0.124	0.186	0.365	0.101	0.103	0.18	0.137	0.693
TCGA.MM.A563.01A.11R.A266.07	0	0.044	0.247	0.09	0.162	0.202	0.234	0.176	0.363	0.101	0.321	0.149	0	0.165	0.149	0.241	0.056	0.1	0.267	0.338	0.031	0.069	0.231	0.226	0.794
TCGA.MM.A564.01A.11R.A266.07	0	0.043	0.261	0.083	0.03	0.186	0.192	0.169	0.392	0.173	0.157	0.052	0.007	0.131	0.137	0.131	0.038	0.139	0.141	0.452	0.104	0.117	0.209	0.175	0.74
TCGA.MM.A84U.01A.11R.A37O.07	0	0	0.255	0.09	0.141	0.161	0.178	0.162	0.367	0.119	0.302	0.085	0	0.166	0.171	0.206	0.05	0.141	0.268	0.395	0.108	0.047	0.219	0.144	0.816
TCGA.MW.A4EC.01A.11R.A266.07	0	0.026	0.238	0.052	0.147	0.158	0.186	0.121	0.391	0.128	0.292	0.079	0.007	0.147	0.127	0.203	0.066	0.101	0.234	0.319	0.103	0.094	0.201	0.125	0.721
TCGA.T7.A92I.01A.11R.A37O.07	0	0.003	0.173	0.092	0	0.153	0.124	0.134	0.467	0.21	0.238	0.117	0	0	0.195	0.184	0.062	0.085	0.309	0.233	0.159	0	0.146	0.148	0.707
