sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000174944,P2RY14,9934,0.44787750060226117,2.2453760541247784e-21
down,ENSG00000175084,DES,1674,0.40668455752331667,1.4561473527927772e-17
down,ENSG00000175899,A2M,2,0.3130103762597931,1.1764829030036718e-10
down,ENSG00000176014,TUBB6,84617,0.5133542614532713,1.3094532418711335e-28
down,ENSG00000176046,NUPR1,26471,0.3956879639023388,1.2446811959436134e-16
down,ENSG00000177272,KCNA3,3738,0.5436239451492151,1.606451277225975e-32
down,ENSG00000177301,KCNA2,3737,0.3985515371424458,7.173366093162077e-17
down,ENSG00000177374,HIC1,3090,0.5401142229202419,4.7846815346787943e-32
down,ENSG00000177469,CAVIN1,284119,0.6084817330489689,2.2148796208194237e-42
down,ENSG00000178695,KCTD12,115207,0.4607517449769993,1.1200546954731589e-22
down,ENSG00000179388,EGR3,1960,0.3215239117998636,3.418084670072691e-11
down,ENSG00000179761,PIPOX,51268,0.40988170593151846,7.686612017423849e-18
down,ENSG00000180447,GAS1,2619,0.5810608812550552,6.085110110159375e-38
down,ENSG00000180801,ARSJ,79642,0.36914287985614164,1.6061964479175463e-14
down,ENSG00000181195,PENK,5179,0.3614699255560951,6.035977233397801e-14
down,ENSG00000182013,PNMA8A,55228,0.32798235421037847,1.3035880584431564e-11
down,ENSG00000182132,KCNIP1,30820,0.4184061146297542,1.352762217320441e-18
