CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.BH.A1EW.01A.11R.A137.07	0	0.06	0.434	0.055	0.06	0.078	0.198	0.224	0.495	0.158	0.432	0.143	0	0.006	0.169	0.085	0.069	0.227	0.232	0.36	0.231	0.099	0.158	0.205	0.714
TCGA.BH.A1EW.11B.33R.A137.07	0	0.048	0.432	0.06	0	0.082	0.128	0.214	0.544	0.132	0.46	0.129	0.005	0.012	0.181	0.057	0.092	0.185	0.138	0.391	0.209	0.104	0.16	0.199	0.652
TCGA.BH.A1EX.01A.11R.A13Q.07	0	0.048	0.407	0.072	0.057	0.1	0.175	0.233	0.368	0.165	0.4	0.133	0.052	0.009	0.138	0.147	0.075	0.222	0.299	0.164	0.175	0.069	0.202	0.204	0.678
TCGA.BH.A1EY.01A.11R.A13Q.07	0	0.089	0.456	0.064	0.07	0.107	0.216	0.209	0.348	0.111	0.437	0.147	0	0	0.176	0.182	0.093	0.224	0.275	0.232	0.173	0.095	0.167	0.221	0.715
TCGA.BH.A1F0.01A.11R.A137.07	0	0.004	0.483	0.125	0.061	0.07	0.189	0.305	0.438	0.104	0.456	0.126	0.004	0.093	0.152	0.14	0.149	0.183	0.329	0.324	0.141	0.094	0.17	0.227	0.757
TCGA.BH.A1F0.11B.23R.A137.07	0	0.016	0.414	0.055	0.009	0.043	0.055	0.188	0.492	0.148	0.468	0.092	0.036	0.196	0.191	0.038	0.106	0.149	0.117	0.371	0.183	0.114	0.17	0.2	0.608
TCGA.BH.A1F2.01A.31R.A13Q.07	0	0.099	0.327	0.01	0	0.012	0	0.132	0.43	0.161	0.225	0.084	0	0.015	0.3	0.199	0.078	0.244	0.295	0.129	0.245	0.046	0.056	0.167	0.644
TCGA.BH.A1F2.11A.32R.A13Q.07	0	0.044	0.384	0.06	0.019	0.079	0.097	0.158	0.502	0.143	0.396	0.097	0.023	0.112	0.227	0.056	0.08	0.192	0.114	0.342	0.222	0.107	0.172	0.165	0.611
TCGA.BH.A1F5.01A.12R.A13Q.07	0	0.079	0.251	0	0	0.054	0.046	0.16	0.532	0.218	0.24	0.053	0.033	0	0.213	0.135	0.105	0.221	0.198	0.145	0.242	0.054	0.1	0.177	0.602
TCGA.BH.A1F6.01A.11R.A13Q.07	0	0.026	0.495	0.083	0.056	0.083	0.166	0.259	0.505	0.103	0.381	0.1	0	0.071	0.153	0.163	0.11	0.218	0.344	0.344	0.197	0.071	0.135	0.19	0.775
TCGA.BH.A1F6.11B.94R.A13Q.07	0	0.04	0.431	0.054	0	0.064	0.125	0.191	0.519	0.118	0.364	0.054	0.002	0.098	0.24	0.215	0.078	0.232	0.241	0.399	0.215	0.093	0.146	0.138	0.758
TCGA.BH.A1F8.01A.11R.A13Q.07	0	0.097	0.384	0.071	0	0.087	0.163	0.207	0.431	0.166	0.205	0.084	0.036	0	0.199	0.17	0.116	0.205	0.229	0.186	0.193	0.072	0.066	0.18	0.613
TCGA.BH.A1F8.11B.21R.A13Q.07	0	0.058	0.476	0.076	0	0.045	0.085	0.218	0.535	0.153	0.292	0.01	0.033	0.12	0.205	0.079	0.061	0.192	0.167	0.409	0.193	0.128	0.109	0.177	0.632
TCGA.BH.A1FB.01A.11R.A13Q.07	0	0.051	0.43	0.078	0.072	0.112	0.234	0.261	0.491	0.12	0.504	0.149	0	0.029	0.159	0.104	0.127	0.13	0.166	0.347	0.114	0.09	0.19	0.256	0.653
TCGA.BH.A1FB.11A.33R.A13Q.07	0	0.032	0.426	0.036	0.004	0.066	0.138	0.209	0.52	0.152	0.507	0.11	0.019	0.066	0.239	0.053	0.09	0.113	0.137	0.338	0.168	0.095	0.185	0.218	0.593
TCGA.BH.A1FC.01A.11R.A13Q.07	0	0	0.522	0.161	0.093	0.106	0.257	0.362	0.407	0.067	0.423	0.118	0.034	0	0.103	0.104	0.144	0.148	0.196	0.286	0.165	0.098	0.125	0.283	0.662
TCGA.BH.A1FC.11A.32R.A13Q.07	0	0.026	0.492	0.079	0.003	0.015	0.062	0.265	0.494	0.12	0.466	0.091	0.028	0.18	0.195	0.094	0.067	0.137	0.17	0.449	0.172	0.148	0.177	0.194	0.665
TCGA.BH.A1FD.01A.11R.A13Q.07	0	0.13	0.32	0.053	0.077	0.122	0.203	0.171	0.417	0.103	0.191	0.032	0.05	0	0.154	0.17	0.067	0.231	0.326	0.21	0.228	0.039	0.094	0.142	0.669
TCGA.BH.A1FD.11B.21R.A13Q.07	0	0.016	0.36	0.049	0	0.087	0.107	0.107	0.493	0.144	0.401	0.109	0.017	0.165	0.212	0.085	0.099	0.171	0.175	0.286	0.208	0.124	0.158	0.175	0.618
TCGA.BH.A1FE.01A.11R.A13Q.07	0	0.078	0.446	0.073	0.072	0.099	0.232	0.228	0.472	0.095	0.5	0.173	0	0.009	0.148	0.114	0.116	0.129	0.133	0.334	0.14	0.111	0.168	0.275	0.641
TCGA.BH.A1FE.06A.11R.A213.07	0	0.066	0.393	0.162	0.045	0.015	0.066	0.13	0.498	0.132	0.209	0.023	0	0.046	0.16	0.096	0	0.263	0.278	0.37	0.233	0.045	0.184	0.093	0.692
TCGA.BH.A1FE.11B.14R.A13Q.07	0	0.036	0.409	0.055	0	0.07	0.111	0.224	0.556	0.133	0.503	0.143	0.017	0.021	0.207	0.066	0.105	0.135	0.07	0.358	0.186	0.068	0.177	0.232	0.606
TCGA.BH.A1FG.01A.11R.A13Q.07	0	0.06	0.365	0.041	0.047	0.086	0.086	0.17	0.572	0.184	0.201	0.048	0.064	0	0.145	0.149	0.087	0.238	0.261	0.237	0.238	0.098	0.074	0.22	0.685
TCGA.BH.A1FG.11B.12R.A13Q.07	0	0.038	0.395	0.067	0	0.043	0.066	0.244	0.527	0.145	0.381	0.037	0.035	0.081	0.253	0.097	0.059	0.17	0.113	0.338	0.18	0.113	0.124	0.179	0.574
TCGA.BH.A1FH.01A.12R.A13Q.07	0	0.058	0.414	0.072	0.017	0.096	0.116	0.168	0.542	0.155	0.37	0.104	0	0.053	0.195	0.085	0.101	0.202	0.187	0.336	0.178	0.101	0.189	0.197	0.672
TCGA.BH.A1FH.11B.42R.A13Q.07	0	0.058	0.453	0.078	0	0.049	0.11	0.208	0.515	0.138	0.407	0.056	0.04	0.067	0.219	0.129	0.062	0.189	0.234	0.438	0.211	0.064	0.16	0.169	0.726
TCGA.BH.A1FJ.01A.11R.A13Q.07	0	0.086	0.269	0.044	0.063	0.058	0.041	0.133	0.346	0.201	0.134	0.08	0.029	0	0.201	0.132	0.062	0.206	0.22	0.126	0.23	0.072	0.137	0.14	0.571
TCGA.BH.A1FJ.11B.42R.A13Q.07	0	0.055	0.414	0.038	0	0.053	0.11	0.173	0.527	0.13	0.362	0.078	0	0.13	0.24	0.152	0.088	0.189	0.195	0.336	0.183	0.106	0.139	0.152	0.654
TCGA.BH.A1FL.01A.11R.A13Q.07	0	0.05	0.369	0.007	0.025	0.107	0.112	0.194	0.461	0.195	0.378	0.111	0.06	0.054	0.122	0.072	0.141	0.186	0.163	0.219	0.212	0.092	0.157	0.205	0.618
TCGA.BH.A1FM.01A.11R.A13Q.07	0	0.126	0.395	0.066	0.097	0.051	0.041	0.129	0.453	0.139	0.002	0.047	0	0	0.266	0.192	0.079	0.228	0.278	0.273	0.218	0.001	0.041	0.118	0.65
TCGA.BH.A1FM.11B.23R.A13Q.07	0	0.072	0.434	0.059	0	0.072	0.076	0.21	0.487	0.149	0.412	0.1	0.003	0.091	0.213	0.084	0.088	0.138	0.113	0.394	0.187	0.071	0.164	0.191	0.619
TCGA.BH.A1FN.01A.11R.A13Q.07	0	0.084	0.315	0.073	0.009	0.092	0.165	0.213	0.334	0.174	0.221	0.012	0.027	0.043	0.208	0.191	0.094	0.273	0.294	0.184	0.225	0.053	0.093	0.111	0.668
TCGA.BH.A1FN.11A.34R.A13Q.07	0	0.013	0.466	0.104	0.001	0.028	0.097	0.269	0.525	0.126	0.513	0.067	0.029	0.067	0.24	0.133	0.107	0.145	0.217	0.402	0.134	0.12	0.182	0.22	0.702
TCGA.BH.A1FR.01A.11R.A13Q.07	0	0.009	0.439	0.035	0.046	0.074	0.059	0.257	0.533	0.116	0.362	0.105	0.075	0.021	0.136	0.064	0.105	0.167	0.244	0.312	0.206	0.092	0.219	0.205	0.693
TCGA.BH.A1FR.11B.42R.A13Q.07	0	0.026	0.424	0.071	0.035	0.03	0.065	0.225	0.502	0.125	0.434	0.103	0.04	0.074	0.269	0.168	0.073	0.23	0.273	0.341	0.149	0.112	0.193	0.197	0.739
TCGA.BH.A1FU.01A.11R.A14D.07	0	0.07	0.423	0.029	0.074	0.068	0.174	0.215	0.504	0.107	0.448	0.158	0	0.089	0.184	0.116	0.119	0.2	0.138	0.308	0.164	0.093	0.179	0.231	0.663
TCGA.BH.A1FU.11A.23R.A14D.07	0	0.031	0.431	0.022	0.016	0.066	0.103	0.185	0.478	0.131	0.479	0.112	0	0.13	0.258	0.019	0.079	0.152	0.094	0.357	0.184	0.142	0.198	0.22	0.594
TCGA.BH.A201.01A.11R.A14M.07	0	0.086	0.334	0.086	0.025	0.075	0.08	0.173	0.411	0.167	0.249	0.044	0.013	0.093	0.17	0.179	0.068	0.254	0.27	0.239	0.207	0.073	0.12	0.115	0.662
TCGA.BH.A202.01A.11R.A14M.07	0	0.043	0.453	0.125	0.023	0.126	0.207	0.337	0.408	0.122	0.33	0.094	0.041	0	0.208	0.205	0.084	0.218	0.283	0.228	0.181	0.077	0.12	0.214	0.698
TCGA.BH.A203.01A.12R.A169.07	0	0.033	0.44	0.099	0.048	0.097	0.215	0.305	0.393	0.163	0.384	0.133	0.027	0	0.151	0.174	0.098	0.236	0.242	0.23	0.198	0.08	0.157	0.205	0.702
TCGA.BH.A203.11A.42R.A169.07	0	0.054	0.419	0.043	0	0.057	0.088	0.201	0.511	0.175	0.382	0.098	0.013	0.109	0.194	0.074	0.093	0.157	0.092	0.368	0.2	0.106	0.162	0.188	0.608
TCGA.BH.A204.01A.11R.A157.07	0	0.147	0.272	0	0	0	0.048	0.082	0.43	0.151	0.055	0	0	0	0.177	0.133	0.091	0.281	0.275	0.127	0.293	0.015	0.03	0.128	0.619
TCGA.BH.A204.11A.53R.A157.07	0	0.046	0.412	0.073	0	0.007	0.014	0.153	0.487	0.131	0.358	0.054	0.015	0.193	0.186	0.114	0.067	0.238	0.151	0.334	0.213	0.114	0.106	0.128	0.615
TCGA.BH.A208.01A.11R.A157.07	0	0.098	0.404	0.029	0.05	0.078	0.189	0.191	0.495	0.127	0.3	0.045	0.037	0.049	0.237	0.153	0.114	0.219	0.222	0.238	0.172	0.098	0.124	0.168	0.643
TCGA.BH.A208.11A.51R.A157.07	0	0.052	0.402	0.052	0.002	0.069	0.086	0.167	0.528	0.16	0.434	0.108	0.029	0.057	0.208	0.057	0.102	0.138	0.077	0.352	0.186	0.08	0.185	0.208	0.595
TCGA.BH.A209.01A.11R.A157.07	0	0.009	0.484	0.147	0.089	0.08	0.215	0.362	0.457	0.071	0.432	0.144	0.027	0.02	0.159	0.128	0.182	0.148	0.238	0.335	0.118	0.094	0.16	0.269	0.718
TCGA.BH.A209.11A.42R.A157.07	0	0.033	0.446	0.083	0.013	0.037	0.147	0.3	0.511	0.128	0.441	0.126	0.019	0.109	0.173	0.129	0.072	0.189	0.193	0.352	0.166	0.126	0.188	0.192	0.675
TCGA.BH.A28O.01A.11R.A22K.07	0	0.055	0.442	0.029	0	0.059	0.07	0.187	0.515	0.143	0.502	0.1	0	0.173	0.208	0.046	0.058	0.149	0.068	0.357	0.183	0.106	0.221	0.222	0.595
TCGA.BH.A28Q.01A.11R.A16F.07	0	0.048	0.384	0.044	0.028	0.077	0.1	0.205	0.472	0.176	0.404	0.139	0.011	0.025	0.144	0.104	0.092	0.184	0.209	0.243	0.217	0.127	0.172	0.192	0.644
TCGA.BH.A2L8.01A.11R.A18M.07	0	0.078	0.485	0.12	0.029	0.071	0.169	0.33	0.46	0.067	0.47	0.135	0.001	0.085	0.127	0.121	0.103	0.132	0.238	0.347	0.106	0.17	0.157	0.3	0.686
TCGA.BH.A42T.01A.11R.A24H.07	0	0.073	0.395	0.084	0.035	0.038	0.125	0.182	0.495	0.096	0.468	0.053	0.008	0.103	0.119	0.133	0.081	0.203	0.3	0.237	0.213	0.09	0.12	0.234	0.693
TCGA.BH.A42U.01A.12R.A24H.07	0	0.038	0.461	0.098	0	0.008	0.014	0.285	0.481	0.113	0.573	0.09	0.006	0.212	0.184	0.077	0.118	0.098	0.127	0.396	0.126	0.154	0.199	0.27	0.643
TCGA.BH.A42V.01A.11R.A24H.07	0	0.053	0.427	0.054	0.024	0.046	0.114	0.268	0.477	0.117	0.538	0.138	0.021	0.088	0.193	0.101	0.062	0.167	0.119	0.341	0.176	0.123	0.21	0.261	0.654
TCGA.BH.A5IZ.01A.11R.A27Q.07	0	0.047	0.353	0.081	0	0.031	0	0.118	0.554	0.157	0.149	0.062	0	0.062	0.167	0.22	0.107	0.309	0.301	0.118	0.271	0.031	0.126	0.145	0.727
TCGA.BH.A5J0.01A.11R.A27Q.07	0	0.054	0.461	0.081	0.016	0.016	0.081	0.321	0.445	0.11	0.475	0.079	0.022	0.099	0.235	0.187	0.071	0.249	0.328	0.336	0.132	0.133	0.155	0.251	0.779
TCGA.BH.A6R8.01A.21R.A33J.07	0	0.06	0.443	0.108	0.02	0.074	0.191	0.313	0.478	0.061	0.332	0.084	0.061	0	0.17	0.142	0.076	0.2	0.278	0.352	0.191	0.106	0.111	0.239	0.724
TCGA.BH.A6R9.01A.21R.A32P.07	0	0.079	0.461	0.133	0.023	0.096	0.254	0.298	0.476	0.075	0.34	0.02	0.023	0.127	0.125	0.174	0.043	0.246	0.329	0.367	0.151	0.067	0.143	0.199	0.753
TCGA.BH.A8FY.01A.11R.A36F.07	0	0.097	0.256	0.038	0	0.071	0.017	0.007	0.307	0.154	0.133	0	0.031	0.126	0.127	0.101	0.058	0.263	0.292	0.268	0.268	0.139	0.136	0.099	0.677
TCGA.BH.A8FZ.01A.11R.A352.07	0	0.037	0.433	0.061	0.065	0.091	0.199	0.213	0.433	0.14	0.53	0.114	0	0.07	0.181	0.186	0.068	0.197	0.277	0.354	0.157	0.115	0.186	0.229	0.754
TCGA.BH.A8G0.01A.11R.A352.07	0	0.007	0.438	0.068	0.03	0.04	0.105	0.198	0.475	0.116	0.507	0.129	0	0.117	0.198	0.115	0.143	0.222	0.249	0.374	0.14	0.136	0.23	0.211	0.767
TCGA.BH.AB28.01A.31R.A41B.07	0	0.069	0.39	0.038	0.034	0.043	0.178	0.237	0.456	0.162	0.489	0.132	0.01	0.05	0.17	0.087	0.139	0.141	0.191	0.275	0.171	0.073	0.216	0.225	0.659
TCGA.C8.A12K.01A.21R.A115.07	0	0	0.55	0.146	0.011	0.101	0.244	0.362	0.526	0	0.421	0.083	0.015	0.046	0.135	0.185	0.117	0.196	0.312	0.389	0.179	0.105	0.105	0.285	0.806
TCGA.C8.A12L.01A.11R.A115.07	0	0.015	0.425	0.13	0.029	0.102	0.153	0.316	0.421	0.127	0.257	0.083	0.056	0.031	0.237	0.164	0.097	0.296	0.193	0.22	0.231	0.055	0.095	0.205	0.684
TCGA.C8.A12M.01A.11R.A115.07	0	0.041	0.435	0.052	0.069	0.088	0.218	0.226	0.515	0.107	0.364	0.103	0.019	0	0.192	0.063	0.086	0.144	0.122	0.344	0.188	0.143	0.126	0.233	0.595
TCGA.C8.A12N.01A.11R.A115.07	0	0.111	0.382	0.048	0.075	0.096	0.203	0.138	0.45	0.139	0.125	0	0.026	0.108	0.169	0.172	0.063	0.239	0.292	0.219	0.212	0.077	0.106	0.125	0.651
TCGA.C8.A12O.01A.11R.A115.07	0	0.052	0.454	0.075	0.076	0.078	0.203	0.245	0.541	0.114	0.311	0.083	0.025	0	0.159	0.141	0.098	0.231	0.305	0.302	0.179	0.079	0.129	0.182	0.714
TCGA.C8.A12P.01A.11R.A115.07	0	0.067	0.439	0.051	0.049	0.085	0.188	0.263	0.508	0.117	0.251	0.089	0.05	0.02	0.119	0.164	0.125	0.209	0.326	0.249	0.19	0.087	0.109	0.173	0.704
TCGA.C8.A12Q.01A.11R.A115.07	0	0.059	0.418	0.05	0.064	0.109	0.218	0.206	0.368	0.143	0.342	0.116	0.031	0.053	0.104	0.188	0.098	0.26	0.288	0.215	0.209	0.109	0.113	0.19	0.712
TCGA.C8.A12T.01A.11R.A115.07	0	0.012	0.429	0.118	0.056	0.14	0.197	0.205	0.416	0.099	0.203	0.064	0.041	0.014	0.162	0.169	0.058	0.238	0.304	0.212	0.22	0.111	0.053	0.208	0.666
TCGA.C8.A12U.01A.11R.A115.07	0	0.042	0.483	0.126	0.016	0.07	0.197	0.403	0.319	0.002	0.398	0.087	0.106	0	0.228	0.109	0.111	0.139	0.176	0.309	0.151	0.171	0.112	0.284	0.634
TCGA.C8.A12V.01A.11R.A115.07	0	0	0.543	0.165	0.057	0.053	0.25	0.343	0.496	0.028	0.467	0.119	0	0.049	0.154	0.194	0.133	0.107	0.247	0.409	0.109	0.121	0.171	0.285	0.754
TCGA.C8.A12W.01A.11R.A115.07	0	0.053	0.441	0.089	0.124	0.094	0.181	0.227	0.359	0.092	0.234	0.05	0	0.021	0.221	0.136	0.136	0.272	0.32	0.18	0.189	0.093	0.067	0.203	0.684
TCGA.C8.A12X.01A.11R.A115.07	0	0.049	0.478	0.058	0.085	0.088	0.098	0.164	0.384	0.1	0.212	0.042	0.039	0	0.117	0.137	0.076	0.216	0.314	0.23	0.262	0.15	0.088	0.21	0.699
TCGA.C8.A12Y.01A.11R.A12D.07	0	0.075	0.388	0.102	0.011	0.067	0.084	0.206	0.539	0.09	0.257	0.021	0.066	0.055	0.188	0.152	0.107	0.207	0.27	0.278	0.201	0.087	0.101	0.204	0.692
TCGA.C8.A12Z.01A.11R.A115.07	0	0.038	0.359	0.067	0.112	0.099	0.063	0.105	0.318	0.243	0.013	0.055	0	0.034	0.166	0.144	0.115	0.25	0.247	0.107	0.287	0.087	0.02	0.128	0.591
TCGA.C8.A130.01A.31R.A115.07	0	0.088	0.47	0.045	0.02	0.056	0.154	0.25	0.456	0.116	0.355	0.063	0.035	0.045	0.252	0.111	0.105	0.2	0.209	0.281	0.181	0.101	0.135	0.233	0.663
TCGA.C8.A131.01A.11R.A115.07	0	0.044	0.444	0.105	0.005	0.063	0.161	0.21	0.432	0.152	0.413	0.098	0.031	0.09	0.185	0.157	0.063	0.275	0.199	0.252	0.202	0.07	0.104	0.169	0.648
TCGA.C8.A132.01A.31R.A115.07	0	0.023	0.469	0.084	0.069	0.07	0.205	0.292	0.454	0.102	0.47	0.149	0.014	0	0.249	0.142	0.101	0.18	0.133	0.313	0.142	0.104	0.205	0.27	0.677
TCGA.C8.A133.01A.32R.A12D.07	0	0.012	0.355	0.005	0.128	0.075	0	0.165	0.435	0.142	0.039	0	0.001	0	0.19	0.149	0.104	0.221	0.313	0.253	0.285	0.055	0.075	0.099	0.683
TCGA.C8.A134.01A.11R.A115.07	0	0	0.463	0.119	0.016	0.142	0.254	0.35	0.555	0.095	0.352	0.068	0.024	0.03	0.156	0.188	0.12	0.182	0.208	0.338	0.171	0.063	0.155	0.203	0.713
TCGA.C8.A135.01A.11R.A115.07	0	0.069	0.429	0.023	0.068	0.085	0.166	0.242	0.391	0.08	0.435	0.146	0	0.083	0.179	0.122	0.096	0.146	0.21	0.263	0.196	0.107	0.128	0.227	0.633
TCGA.C8.A137.01A.11R.A115.07	0	0.099	0.246	0.013	0.107	0.086	0.094	0.224	0.278	0.151	0.172	0.076	0	0.035	0.224	0.133	0.105	0.277	0.201	0.089	0.248	0	0	0.158	0.552
TCGA.C8.A138.01A.11R.A115.07	0	0.08	0.544	0.112	0.012	0.043	0.139	0.368	0.441	0.088	0.458	0.096	0.029	0.077	0.156	0.145	0.123	0.104	0.186	0.35	0.115	0.146	0.16	0.301	0.677
TCGA.C8.A1HE.01A.11R.A13Q.07	0	0	0.369	0.053	0.021	0.087	0.109	0.186	0.514	0.175	0.268	0.082	0.026	0.101	0.203	0.126	0.077	0.21	0.262	0.311	0.23	0.106	0.154	0.172	0.703
TCGA.C8.A1HF.01A.11R.A137.07	0	0.039	0.509	0.173	0.03	0.086	0.162	0.369	0.444	0.034	0.426	0.12	0.056	0	0.162	0.144	0.098	0.19	0.263	0.343	0.138	0.15	0.114	0.262	0.707
TCGA.C8.A1HG.01A.11R.A137.07	0	0.08	0.497	0.125	0.041	0.087	0.191	0.328	0.405	0.04	0.429	0.1	0.013	0	0.274	0.153	0.089	0.182	0.221	0.343	0.144	0.138	0.111	0.301	0.703
TCGA.C8.A1HI.01A.11R.A137.07	0	0.084	0.37	0.062	0	0.039	0.003	0.213	0.57	0.144	0.238	0.045	0.017	0.035	0.226	0.163	0.094	0.151	0.238	0.277	0.237	0.083	0.095	0.197	0.661
TCGA.C8.A1HJ.01A.11R.A13Q.07	0	0.047	0.418	0.075	0.017	0.106	0.176	0.331	0.482	0.057	0.322	0.091	0.026	0.109	0.201	0.129	0.116	0.173	0.121	0.228	0.187	0.095	0.129	0.203	0.587
TCGA.C8.A1HK.01A.21R.A13Q.07	0	0.085	0.43	0.073	0.075	0.133	0.177	0.287	0.402	0.084	0.256	0.13	0.031	0	0.148	0.146	0.108	0.173	0.228	0.18	0.235	0.079	0.096	0.227	0.634
TCGA.C8.A1HL.01A.11R.A137.07	0	0.091	0.388	0.075	0.07	0.049	0.096	0.11	0.393	0.112	0.282	0.09	0.039	0.042	0.16	0.188	0.089	0.22	0.289	0.135	0.207	0.104	0.143	0.189	0.665
TCGA.C8.A1HM.01A.12R.A137.07	0	0	0.552	0.185	0.014	0.093	0.189	0.37	0.432	0.063	0.428	0.114	0	0	0.251	0.132	0.114	0.129	0.222	0.363	0.129	0.176	0.109	0.315	0.689
TCGA.C8.A1HN.01A.11R.A137.07	0	0.099	0.361	0.045	0.069	0.064	0.192	0.178	0.466	0.08	0.178	0.014	0.06	0	0.189	0.156	0.095	0.234	0.318	0.151	0.257	0.081	0.067	0.195	0.671
TCGA.C8.A1HO.01A.11R.A13Q.07	0	0.092	0.363	0.026	0	0.056	0.155	0.217	0.513	0.112	0.33	0.081	0.05	0.021	0.245	0.121	0.066	0.17	0.19	0.249	0.224	0.126	0.116	0.196	0.607
TCGA.C8.A26V.01A.11R.A16F.07	0	0.066	0.389	0.128	0	0.095	0.165	0.225	0.453	0.175	0.222	0.088	0.061	0	0.179	0.137	0.055	0.193	0.25	0.299	0.196	0.058	0.1	0.166	0.636
TCGA.C8.A26W.01A.11R.A16F.07	0	0.064	0.454	0.052	0.039	0.056	0.157	0.23	0.495	0.084	0.473	0.138	0.006	0	0.279	0.084	0.129	0.157	0.229	0.314	0.161	0.106	0.158	0.257	0.678
TCGA.C8.A26X.01A.31R.A16F.07	0	0.014	0.527	0.162	0.055	0.087	0.183	0.337	0.362	0.093	0.47	0.098	0.024	0.064	0.19	0.176	0.106	0.158	0.254	0.331	0.149	0.127	0.122	0.271	0.714
TCGA.C8.A26Y.01A.11R.A16F.07	0	0.06	0.399	0.093	0.011	0.1	0.153	0.216	0.407	0.209	0.328	0.071	0.051	0.062	0.166	0.151	0.147	0.228	0.207	0.241	0.231	0.068	0.146	0.185	0.699
TCGA.C8.A26Z.01A.11R.A16F.07	0	0.097	0.347	0.077	0.032	0.099	0.08	0.192	0.429	0.197	0.256	0.059	0.048	0	0.121	0.103	0.079	0.213	0.187	0.193	0.251	0.038	0.119	0.162	0.595
TCGA.C8.A273.01A.11R.A16F.07	0	0.049	0.352	0.039	0.04	0.06	0.103	0.197	0.423	0.103	0.321	0.065	0.047	0	0.264	0.161	0.075	0.219	0.269	0.195	0.227	0.128	0.067	0.205	0.646
TCGA.C8.A274.01A.11R.A16F.07	0	0.074	0.348	0.08	0.053	0.152	0.151	0.158	0.368	0.172	0.117	0.045	0.054	0.032	0.141	0.111	0.066	0.191	0.261	0.164	0.268	0.06	0.098	0.162	0.602
TCGA.C8.A275.01A.21R.A16F.07	0	0.005	0.516	0.146	0.07	0.094	0.185	0.361	0.431	0.06	0.442	0.146	0.011	0	0.174	0.177	0.118	0.173	0.248	0.341	0.181	0.105	0.102	0.272	0.735
TCGA.C8.A278.01A.11R.A169.07	0	0.042	0.475	0.148	0.097	0.083	0.21	0.35	0.359	0.023	0.366	0.136	0.029	0.051	0.17	0.19	0.134	0.197	0.278	0.252	0.171	0.134	0.121	0.205	0.705
TCGA.C8.A27A.01A.11R.A169.07	0	0.104	0.343	0.048	0.037	0.078	0.193	0.184	0.528	0.078	0.155	0.039	0.076	0	0.238	0.15	0.131	0.196	0.21	0.175	0.204	0.045	0.14	0.142	0.615
TCGA.C8.A27B.01A.11R.A169.07	0	0.006	0.499	0.144	0.023	0.094	0.189	0.379	0.565	0.033	0.367	0.109	0.056	0	0.062	0.204	0.112	0.252	0.263	0.34	0.204	0.092	0.131	0.214	0.784
TCGA.C8.A3M7.01A.12R.A21T.07	0	0.045	0.446	0.023	0.028	0.052	0.054	0.213	0.404	0.154	0.426	0.136	0.01	0.19	0.201	0.057	0.088	0.183	0.087	0.307	0.207	0.155	0.177	0.207	0.598
TCGA.C8.A3M8.01A.11R.A213.07	0	0.075	0.394	0	0.037	0.057	0.054	0.172	0.51	0.138	0.279	0.05	0.058	0.052	0.17	0.119	0.095	0.231	0.202	0.279	0.239	0.119	0.14	0.168	0.671
TCGA.C8.A8HP.01A.11R.A36F.07	0	0	0.517	0.144	0.03	0.074	0.19	0.325	0.46	0.066	0.435	0.11	0.043	0.107	0.078	0.15	0.119	0.255	0.25	0.371	0.164	0.106	0.156	0.27	0.791
TCGA.C8.A8HQ.01A.11R.A36F.07	0	0	0.471	0.127	0.019	0.071	0.186	0.308	0.486	0.109	0.397	0.082	0.04	0.039	0.157	0.113	0.134	0.233	0.27	0.319	0.149	0.104	0.129	0.217	0.712
TCGA.C8.A8HR.01A.11R.A36F.07	0	0.067	0.467	0.091	0.018	0.041	0.136	0.274	0.46	0.085	0.507	0.093	0.03	0.077	0.191	0.105	0.078	0.17	0.218	0.362	0.143	0.13	0.198	0.231	0.686
TCGA.D8.A13Y.01A.11R.A115.07	0	0.172	0.21	0.09	0.008	0	0	0.132	0.313	0.157	0.069	0	0	0.022	0.244	0.153	0.161	0.222	0.212	0.216	0.248	0.01	0.067	0.119	0.637
TCGA.D8.A13Z.01A.11R.A115.07	0	0.068	0.429	0.068	0.046	0.089	0.183	0.255	0.515	0.105	0.323	0.111	0.038	0.058	0.174	0.23	0.133	0.233	0.275	0.306	0.176	0.06	0.149	0.177	0.765
TCGA.D8.A140.01A.11R.A115.07	0	0.022	0.443	0.052	0.109	0.062	0.222	0.27	0.466	0.093	0.379	0.136	0.042	0.001	0.207	0.088	0.116	0.161	0.217	0.314	0.173	0.094	0.139	0.218	0.65
TCGA.D8.A141.01A.11R.A115.07	0	0.029	0.478	0.131	0.078	0.068	0.226	0.338	0.401	0.078	0.49	0.15	0.005	0.028	0.114	0.099	0.101	0.17	0.231	0.349	0.125	0.164	0.179	0.252	0.686
TCGA.D8.A142.01A.11R.A115.07	0	0.033	0.448	0.055	0.104	0.071	0.153	0.211	0.471	0.054	0.349	0.114	0.034	0.051	0.161	0.144	0.142	0.215	0.267	0.272	0.196	0.075	0.171	0.2	0.733
TCGA.D8.A143.01A.11R.A115.07	0	0.043	0.436	0.102	0.066	0.101	0.155	0.347	0.427	0.077	0.337	0.136	0.043	0.068	0.191	0.165	0.141	0.192	0.161	0.243	0.2	0.072	0.097	0.225	0.649
